Sentence,Label
"My girlfriend once brought around The Zombie Chronicles for us to watch as a joke. Little did we realize the joke was on her for paying £1 for it. While watching this film I started to come up with things I would rather be doing than watching The Zombie Chronicles. These included:<br /><br />1) Drinking bleach 2) Rubbing sand in my eyes 3) Writing a letter to Brad Sykes and Garrett Clancy 4) Re-enacting the American civil war 5) Tax returns 6) GCSE Maths 7) Sex with an old lady.<br /><br />Garrett Clancy, aka Sgt. Ben Draper wrote this? The guy couldn't even dig a hole properly. The best ting he did was kick a door down (the best part of the film). This was the worst film I have ever seen, and I've seen White Noise: The Light. Never has a film had so many mistakes in it. My girlfriend left it here, so now I live with the shame of owning this piece of crap.<br /><br />News just in: Owen Wilson watched this film and tried to kill himself. Fact.<br /><br />DO NOT WATCH",0
"Amateur, no budget films can be surprisingly good ... this however is not one of them.<br /><br />Ah, another Brad Sykes atrocity. The acting is hideous, except for Emmy Smith who shows some promise. The camera ""direction"" needs serious reworking. And no more ""hold the camera and run"" gimmicks either; it just doesn't work. The special effects are unimaginative, there's a problem when the effect can be identified in real time. If you're going to rip off an ear, please don't let us see the actor's real ear beneath the blood. The scenery is bland and boring (same as Mr. Sykes other ventures), and the music is a cross between cheap motel porn and really bad guitar driven metal (see the scenery comment).<br /><br />Did I mention the lack of any real plot, or character development? Apparently, the scriptwriter didn't.<br /><br />Whoever is funding this guy ... please stop. I've seen some of his other ""home movies"" (which I will not plug) and they are just as bad. Normally, a ""director"" will grow and learn from his previous efforts ... not this guy. It's one thing to be an amateur filmmaker, but anyone can be a hack.<br /><br />Definitely not even a popcorn film ... of course, chewing on popcorn kernels would be less painful than this effort.<br /><br />Award: The worst ever military push-ups in a film.",0
"You have to admire Brad Sykes even if you don't particularly want to, a man who churns out budget horror after budget horror to less than enthusiastic receptions. But keeps on doing it all the same. Even the half-hearted praise than surrounds his Camp Blood films is given grudgingly and I'm as guilty of this as anyone. Brad normally manages to throw something interesting into the mix, a neat idea, a kooky character, whatever, but without the funds to take it further than base level, he relies on the audience to cut him some slack and appreciate it for what it is and what it could be. Joe Haggerty gives a spirited and very funny performance as Ebenezer Jackson and its a credit to Sykes that he can sense that this oddball turn is going to work within the framework of the film. Coming to a multiplex near you, in a parallel universe, somewhere.",0
"THE ZOMBIE CHRONICLES <br /><br />Aspect ratio: 1.33:1 (Nu-View 3-D)<br /><br />Sound format: Mono<br /><br />Whilst searching for a (literal) ghost town in the middle of nowhere, a young reporter (Emmy Smith) picks up a grizzled hitchhiker (Joseph Haggerty) who tells her two stories involving flesh-eating zombies reputed to haunt the area.<br /><br />An ABSOLUTE waste of time, hobbled from the outset by Haggerty's painfully amateurish performance in a key role. Worse still, the two stories which make up the bulk of the running time are utterly routine, made worse by indifferent performances and lackluster direction by Brad Sykes, previously responsible for the likes of CAMP BLOOD (1999). This isn't a 'fun' movie in the sense that Ed Wood's movies are 'fun' (he, at least, believed in what he was doing and was sincere in his efforts, despite a lack of talent); Sykes' home-made movies are, in fact, aggravating, boring and almost completely devoid of any redeeming virtue, and most viewers will feel justifiably angry and cheated by such unimaginative, badly-conceived junk. The 3-D format is utterly wasted here.",0
"I saw this film opening weekend in Australia, anticipating with an excellent cast of Ledger, Edgerton, Bloom, Watts and Rush that the definitive story of Ned Kelly would unfold before me. Unfortunately, despite an outstanding performance by Heath Ledger in the lead role, the plot was paper thin....which doesn't inspire me to read ""Our Sunshine"". There were some other plus points, the support acting from Edgerton in particular, assured direction from Jordan (confirming his talent on show in Buffalo Soldiers as well), and production design that gave a real feel of harshness to the Australian bush, much as the Irish immigrants of the early 19th century must have seen it. But I can't help feeling that another opportunity has been missed to tell the real story of an Australian folk hero (or was he?)....in what I suspect is a concession to Hollywood and selling the picture in the US. Oh well, at least Jordan and the producers didn't agree to lose the beards just to please Universal...<br /><br />Guess I will just have to content myself with Peter Carey's excellent ""Secret History of the Kelly Gang"". 4/10",0
"They constructed this one as a kind of fantasy Man From Snowy River meets Butch Cassidy and the Sundance kid, and just for a romantic touch Ned and Joe get to play away with high class talent, the bored young wives of wealthy older men. OK, there are lots of myths about Ned Kelly, but there are also a lot of well documented facts, still leaving space for artistic creativity in producing a good historical dramaticisation. I mean, this is not the Robin Hood story, not the Arthurian legends, not Beowulf, not someone whose life is so shrouded in the mists of many many centuries past that any recreation of their life and times is 99% guesswork. It's only a couple of lifetimes ago. My own grandparents were already of school age when Ned was hanged. <br /><br />So it's silly me for fancifully imagining this movie was a serious attempt to tell the Kelly story. Having recently read Peter Carey's excellent novel ""The True History of the Kelly Gang"" I had eagerly anticipated that this would be in similar vein. But no, the fact is that Mick Jagger's much derided 1970 Kelly was probably far closer to reality, and a better movie overall, which isn't saying a whole lot for it.<br /><br />Glad it only cost me two bucks to hire the DVD! I'll give it 3/10, and that's only because some of the nice shots of the Australian bush make me feel generous.",0
"This has to be the worst piece of garbage I've seen in a while.<br /><br />Heath Ledger is a heartthrob? He looked deformed. I wish I'd known that he and Naomi Watts are an item in real life because I spent 2 of the longest hours of my life wondering what she saw in him. <br /><br />Orlando Bloom is a heartthrob? With the scraggly beard and deer-in-the-headlights look about him, I can't say I agree.<br /><br />Rachel Griffiths was her usual fabulous self, but Geoffrey Rush looked as if he couldn't wait to get off the set. <br /><br />I'm supposed to feel sorry for bankrobbers and murderers? This is a far cry from Butch Cassidy, which actually WAS an entertaining film. This was trite, cliche-ridden and boring. We only stayed because we were convinced it would get better. It didn't.<br /><br />The last 10-15 minutes or so were unintentionally hilarious. Heath and his gang are holed up in a frontier hotel, and women and children are dying because of their presence. That's not funny. But it was funny when they walked out of the hotel with the armor on, because all we could think of was the Black Knight from Monty Python and the Holy Grail. I kept waiting for them to say ""I'll bite yer leg off!"" We were howling with laughter, as were several other warped members of the audience. When we left, pretty much everyone was talking about what a waste of time this film was.<br /><br />I may not have paid cash to see this disaster (sneak preview), but it certainly wasn't free. It cost me 2 hours of my life that I will never get back.",0
"I guess I was attracted to this film both because of the sound of the story and the leading actor, so I gave it a chance, from director Gregor Jordan (Buffalo Soldiers). Basically Ned Kelly (Heath Ledger) is set up by the police, especially Superintendent Francis Hare (Geoffrey Rush), he is forced to go on the run forming a gang and go against them to clear his own and his family's names. That's really all I can say about the story, as I wasn't paying the fullest attention to be honest. Also starring Orlando Bloom as Joseph Byrne, Naomi Watts as Julia Cook, Laurence Kinlan as Dan Kelly, Philip Barantini as Steve Hart, Joel Edgerton as Aaron Sherritt, Kiri Paramore as Constable Fitzpatrick, Kerry Condon as Kate Kelly, Emily Browning as Grace Kelly and Rachel Griffiths as Susan Scott. Ledger makes a pretty good performance, for what it's worth, and the film does have it's eye-catching moments, particularly with a gun battle towards the end, but I can't say I enjoyed it as I didn't look at it all. Okay!",0
"SWING! is an important film because it's one of the remaining Black-produced and acted films from the 1930s. Many of these films have simply deteriorated so badly that they are unwatchable, but this one is in fairly good shape. It's also a nice chance to see many of the talented Black performers of the period just after the heyday of the old Cotton Club--a time all but forgotten today.<br /><br />Unfortunately, while the film is historically important and has some lovely performances, it's also a mess. The main plot is very similar to the Hollywood musicals of the era--including a prima donna who is going to ruin the show and the surprise unknown who appears from no where to save the day. However, the writing is just god-awful and a bit trashy at times--and projects images of Black America that some might find a bit demeaning. This is because before the plot really gets going, you are treated to a no-account bum who lives off his hard working wife (a popular stereotype of the time) and when he is caught with a hussy (who, by the way, totally overplays this role), they have a fight which looks like a scene from WWE Smackdown! And, the one lady wants to cut the other lady with a straight razor--a trashy scene indeed! Later in the film, when the prima donna is behaving abominably, her husband punches her in the face and everyone applauds him! It seems like the film, at times, wants to appeal to the lowest common denominator in the audience PLUS they can't even do this well--with some of the worst acting I've seen in a very long time.<br /><br />Still, if you can look past a lousy production in just about every way (with trashy characters, bad acting and direction and poor writing), this one might be worth a peek so you can see excellent singing and tap dancing--as well as to catch a glimpse of forgotten Black culture. Just don't say I didn't warn you about the acting--it's really, really bad!",0
"There are some nice shots in this film, it catches some of the landscapes with such a beautiful light, in fact the cinematography is probably it's best asset.<br /><br />But it's basically more of a made for TV movie, and although it has a lot of twists and turns in the plot, which keeps it quite interesting viewing, there are no subtitles and key plot developments are unveiled in Spanish, so non Spanish speakers will be left a little lost.<br /><br />I had it as a Xmas gift, as it's a family trait to work through the films of a actor we find talented, and Matthew Mconaughey was just awesome in ""A Time to kill"" , and the ""The Newton Boys "" so I expressed I wanted to see more of his work.<br /><br />However although it says on the DVD box it is a Matthew Mconaughey film and uses this as a marketing ploy, he has a few lines and is on screen for not very minutes at the end of the film, he is basically an extra and he doesn't exactly light up the screen while he is on, so die hard fans, really not worth it from that point of view.<br /><br />The films star though, Patrick McGaw is great though and very easy on the eye, and his character is just so nice and kind and caring, a true saint of a guy, he'd be well written into a ROM com.<br /><br />So for true Mcconaughey acting brilliance of the ones I've seen, I'd recommend, ""A Time to kill"" , ""The Newton Boys "" ""Frailty"", ""How to Lose a Guy in 10 Days"", ""Edtv"" and ""Amistad"" and avoid too ""Larger Than Life"" and ""Angels in the Outfield"" unless you feel like a kids film or have kids around as neither of these are indicative of his talent, but are quite amusing films for children, again MM is really nothing more that a supporting artist with just a few if any lines.<br /><br />As for Scorpion Springit's not a bad film but it also isn't screen stealing either.",0
"I have been looking for this film for ages because it is quite rare to find as it was one of the video nasties. I finally found it on DVD at the end of last year it is a very low budget movie The story is set around amazon jungle tribes that are living in fear of the devil. Laura Crawford is a model who is kidnapped by a gang of thugs while she is working in South America. They take her into the jungle Laura is guarded by some ridiculous native who calls himself ""The Devil"" she has to go though all unpleasant things until they are happy. Maidens are Chained up. The devil demonstrates eating flesh in a horrible manner. Peter Weston, is the devil hunter, who goes into the jungle to try and rescue her,",0
"As the number of Video Nasties I've yet to see dwindles, this little pile of garbage popped up on my ""to rent"" list when I saw it was available.<br /><br />The premise involves a fashion model or something being kidnapped and taken into the jungle to be held for ransom by a motley crew of idiots. Some other goof gets hired to bring her back and is given a sack of money to use as a bargaining chip, though if he returns with the girl and all the money, he gets a significant cut. He's brought a helicopter and pilot with him and, wow, that pilot is one of the worst actors EVER! Granted, they are all totally terrible and the dubbing will make you cry blood. After stealing away into the jungle, we learn that nearby is a cannibal cult whose flesheating earthbound god wanders the woods like a human King Kong looking for tribeswomen to ravage and devour. Now, this fellow is just a naked guy with some of the worst makeup ever, ping-pong balls for eyes and that's pretty much it. His growls and groans are an everpresent feature on the soundtrack, and I found myself muting much of those scenes.<br /><br />Oh, did I forget to mention the almost constant nudity? This is probably the main reason this film was banned, though there is one specific scene, about one second long, where the god attacks a girl and pulls her guts out, but it's not a redeeming factor for gore fans. Also, Jess Franco goes beyond the usual T and A and shows lengthy close-ups of female genitals, and, sadly, male as well. So, if you want ""fair"" in terms of exploitation, you got it.<br /><br />I can't recommend this trash to anyone. It's not even the good bad movie. It's just atrociously padded trash that only a Video Nasty fan will probably view and even then, if you are making your way through the list, leave this for the very last. If you watch it first, you may get the notion that this is the norm for the list, which is certainly not true.",0
"This video nasty was initially banned in Britain, and allowed in last November without cuts.<br /><br />It features the Playboy Playmate of the Month October 1979, Ursula Buchfellner. The opening cuts back and forth between Buchfellner and foggy jungle pictures. I am not sure what the purpose of that was. It would have been much better to focus on the bathtub scene.<br /><br />Laura (Buchfellner) is kidnapped and held in the jungle for ransom. Peter (Al Cliver - The Beyond, Zombie) is sent to find her and the ransom. Of course, one of the kidnappers (Antonio de Cabo) manages to pass the time productively, while another (Werner Pochath) whines incessantly.<br /><br />The ransom exchange goes to hell, and Laura runs into the jungle. Will Peter save her before the cannibals have a meal? Oh, yes, there are cannibals in this jungle. Why do you think it was a video nasty! Muriel Montossé is found by Peter and his partner (Antonio Mayans - Angel of Death) on the kidnapper's boat. Montossé is very comfortably undressed. Peter leaves them and goes off alone to find Laura, who has been captured by now. They pass the time having sex, and don't see the danger approaching. Guts, anyone? Great fight between Peter and the naked devil (Burt Altman).<br /><br />Blood, decapitation, guts, lots of full frontal, some great writhing by the cannibal priestess (Aline Mess), and the line, ""They tore her heart out,"" which is hilarious if you see the film.",0
"Of the three titles from Jess Franco to find their way onto the Official DPP Video Nasty list (Devil Hunter, Bloody Moon and Women Behind Bars) this is perhaps the least deserving of notoriety, being a dreadfully dull jungle clunker enlivened only very slightly by a little inept gore, a gratuitous rape scene, and loads of nudity.<br /><br />Gorgeous blonde Ursula Buchfellner plays movie star Laura Crawford who is abducted by a gang of ruthless kidnappers and taken to a remote tropical island inhabited by a savage tribe who worship the 'devil god' that lurks in the jungle (a big, naked, bulging-eyed native who likes to eat the hearts of nubile female sacrifices).<br /><br />Employed by Laura's agent to deliver a $6million ransom, brave mercenary Peter Weston (Al Cliver) and his Vietnam vet pilot pal travel to the island, but encounter trouble when the bad guys attempt a double-cross. During the confusion, Laura escapes into the jungle, but runs straight into the arms of the island's natives, who offer her up to their god.<br /><br />Franco directs in his usual torpid style and loads this laughable effort with his usual dreadful trademarks: crap gore, murky cinematography, rapid zooms, numerous crotch shots, out of focus imagery, awful sound effects, and ham-fisted editing. The result is a dire mess that is a real struggle to sit through from start to finish (It took me a couple of sittings to finish the thing), and even the sight of the luscious Buchfellner in all of her natural glory ain't enough to make me revisit this film in a hurry.",0
"How can you tell that a horror movie is terrible? when you can't stop laughing about it of course! The plot has been well covered by other reviewers, so I'll just add a few things on the hilarity of it all.<br /><br />Some reviews have placed the location in South America, others in Africa, I thought it was in some random island in the Pacific. Where exactly does this take place, seems to be a mystery. The cannibal tribe is conformed by a couple of black women some black men, and a man who looks like a young Frank Zappa banging the drums... the Devil God is a large black man with a terrible case of pink eyes.<br /><br />One of the ""freakiest"" moments in the film is when, ""Pablito"" find his partner hanging from a tree covered in what seems to be an orange substance that I assume is blood, starts screaming for minutes on and on (that's actually funny), and then the head of his partner falls in the ground and ""Pablito"" kicks it a bit for what I assume is ""shits n' giggles"" and the eyes actually move...<br /><br />But, of course, then the ""freak"" is gone when you realize the eyes moved because the movie is just bad...<br /><br />I hadn't laughed like this in a loooong while, and I definitely recommend this film for a Sunday afternoon with your friends and you have nothing to do... grab a case of beers and start watching this film, you'll love it! If you are looking for a real horror or gore movie, though... don't' bother.",0
"A model named Laura is working in South America when she is kidnapped from her hotel room by a gang and taken into the jungle. They demand a huge ransom for her release. Peter is hired to get her home safe and there is a bonus in it for him if he can bring back the money as well as the girl. Peter is taken to the jungle by helicopter with friend Jack. They try to give the kidnappers fake money in return for Laura but the plan goes horribly wrong and they have to bail out in the helicopter. The helicopter is shot and they also have to bail from that (not going well so far). Also roaming the jungles is a devil of sorts. In reality its just a naked black guy with weirdly big eyes and a breathing problem. He starts to kill a few of the kidnappers and Laura escapes only to be captured by some primitives. The rest of the film is a bit of a blur really.<br /><br />Now I'm not a massive Jess Franco fan, in fact to date this is only the second film of his I have seen, but even I can tell that this really isn't one of his best efforts. The films drags along at a pretty slow pace without much at all happening. The whole thing could have been edited down quite easily into a 25 minute TV show. There are plenty of overly long shots of people walking through the jungle that could have just been lifted straight out.<br /><br />Devil Hunter is poorly lit (Infact I don't think it was lit at all), badly dubbed, poorly acted and slow yet for some reason it didn't bore me. I think the main reason for this was some of the hilariously bad scenes in it. For example a scene where Laura is walking in the street was obviously shot in a real street as crowds of people stop to stare straight at the camera as its shooting. Another funny scene has one of the gang who has been killed, hung in a tree dripping blood as one of his friends stands directly under him screaming for what seems like minutes. Then for no reason at all the man in the trees head just falls of and hits the guy under him. It has to be seen to be believed. Then of course there is the actual devil. It is just some naked black guy who despite the fact he has massive eyes, he has very blurry vision.<br /><br />The film was hooked up in part of the video nasty scare in the 80's here in the UK and was banned. Now why it was I have no idea. There is very little gore at all and it's hardly a shocking film. Minus the nudity I would have said that it could get away with a PG almost. The only thing I can think of is that it was never actually watched and was added to the original list because of word of mouth.<br /><br />There is not much reason to watch this film really unless you are a massive Jess Franco fan. There is plenty of nudity to keep you from falling asleep and also some scenes that are so bad you can have a good laugh at them but other wise I would say just pay for a ticket to South America and get lost in a jungle. It would probably be more fun.<br /><br />3/10",0
